:START_ID,:END_ID,weight:float,source,:TYPE
EMP_0102,EMP_0087,0.4,inferred,SAME_TENURE_COHORT
EMP_0102,EMP_0893,0.4,inferred,SAME_TENURE_COHORT
EMP_0102,EMP_0488,0.4,inferred,SAME_TENURE_COHORT
EMP_0103,EMP_1416,0.4,inferred,SAME_TENURE_COHORT
EMP_0103,EMP_1061,0.4,inferred,SAME_TENURE_COHORT
EMP_0103,EMP_1053,0.4,inferred,SAME_TENURE_COHORT
EMP_0105,EMP_0603,0.4,inferred,SAME_TENURE_COHORT
EMP_0105,EMP_0911,0.4,inferred,SAME_TENURE_COHORT
EMP_0105,EMP_0334,0.4,inferred,SAME_TENURE_COHORT
EMP_0110,EMP_1223,0.4,inferred,SAME_TENURE_COHORT
EMP_0110,EMP_0075,0.4,inferred,SAME_TENURE_COHORT
EMP_0110,EMP_0048,0.4,inferred,SAME_TENURE_COHORT
EMP_0115,EMP_1116,0.4,inferred,SAME_TENURE_COHORT
EMP_0115,EMP_0373,0.4,inferred,SAME_TENURE_COHORT
EMP_0115,EMP_1326,0.4,inferred,SAME_TENURE_COHORT
EMP_0119,EMP_0481,0.4,inferred,SAME_TENURE_COHORT
EMP_0119,EMP_0087,0.4,inferred,SAME_TENURE_COHORT
EMP_0119,EMP_0382,0.4,inferred,SAME_TENURE_COHORT
EMP_0128,EMP_0115,0.4,inferred,SAME_TENURE_COHORT
EMP_0128,EMP_0661,0.4,inferred,SAME_TENURE_COHORT
EMP_0128,EMP_0464,0.4,inferred,SAME_TENURE_COHORT
EMP_0150,EMP_0748,0.4,inferred,SAME_TENURE_COHORT
EMP_0150,EMP_1069,0.4,inferred,SAME_TENURE_COHORT
EMP_0150,EMP_1428,0.4,inferred,SAME_TENURE_COHORT
EMP_0157,EMP_0604,0.4,inferred,SAME_TENURE_COHORT
EMP_0157,EMP_0259,0.4,inferred,SAME_TENURE_COHORT
EMP_0157,EMP_0616,0.4,inferred,SAME_TENURE_COHORT
EMP_0158,EMP_0590,0.4,inferred,SAME_TENURE_COHORT
EMP_0158,EMP_0357,0.4,inferred,SAME_TENURE_COHORT
EMP_0158,EMP_1122,0.4,inferred,SAME_TENURE_COHORT
EMP_0165,EMP_0458,0.4,inferred,SAME_TENURE_COHORT
EMP_0165,EMP_1210,0.4,inferred,SAME_TENURE_COHORT
EMP_0165,EMP_1135,0.4,inferred,SAME_TENURE_COHORT
EMP_0172,EMP_1089,0.4,inferred,SAME_TENURE_COHORT
EMP_0172,EMP_0078,0.4,inferred,SAME_TENURE_COHORT
EMP_0172,EMP_1017,0.4,inferred,SAME_TENURE_COHORT
EMP_0178,EMP_1069,0.4,inferred,SAME_TENURE_COHORT
EMP_0178,EMP_0266,0.4,inferred,SAME_TENURE_COHORT
EMP_0178,EMP_0863,0.4,inferred,SAME_TENURE_COHORT
EMP_0193,EMP_1259,0.4,inferred,SAME_TENURE_COHORT
EMP_0193,EMP_0392,0.4,inferred,SAME_TENURE_COHORT
EMP_0193,EMP_0259,0.4,inferred,SAME_TENURE_COHORT
EMP_0199,EMP_0764,0.4,inferred,SAME_TENURE_COHORT
EMP_0199,EMP_0661,0.4,inferred,SAME_TENURE_COHORT
EMP_0199,EMP_0459,0.4,inferred,SAME_TENURE_COHORT
EMP_0205,EMP_1070,0.4,inferred,SAME_TENURE_COHORT
EMP_0205,EMP_1154,0.4,inferred,SAME_TENURE_COHORT
EMP_0205,EMP_0900,0.4,inferred,SAME_TENURE_COHORT
EMP_0216,EMP_0366,0.4,inferred,SAME_TENURE_COHORT
EMP_0216,EMP_1137,0.4,inferred,SAME_TENURE_COHORT
EMP_0216,EMP_0543,0.4,inferred,SAME_TENURE_COHORT
EMP_0226,EMP_1320,0.4,inferred,SAME_TENURE_COHORT
EMP_0226,EMP_1330,0.4,inferred,SAME_TENURE_COHORT
EMP_0226,EMP_0068,0.4,inferred,SAME_TENURE_COHORT
EMP_0243,EMP_0373,0.4,inferred,SAME_TENURE_COHORT
EMP_0243,EMP_1395,0.4,inferred,SAME_TENURE_COHORT
EMP_0243,EMP_0041,0.4,inferred,SAME_TENURE_COHORT
EMP_0251,EMP_1375,0.4,inferred,SAME_TENURE_COHORT
EMP_0251,EMP_0514,0.4,inferred,SAME_TENURE_COHORT
EMP_0251,EMP_0679,0.4,inferred,SAME_TENURE_COHORT
EMP_0259,EMP_0458,0.4,inferred,SAME_TENURE_COHORT
EMP_0259,EMP_0073,0.4,inferred,SAME_TENURE_COHORT
EMP_0259,EMP_0359,0.4,inferred,SAME_TENURE_COHORT
EMP_0265,EMP_0907,0.4,inferred,SAME_TENURE_COHORT
EMP_0265,EMP_1238,0.4,inferred,SAME_TENURE_COHORT
EMP_0265,EMP_0514,0.4,inferred,SAME_TENURE_COHORT
EMP_0266,EMP_0359,0.4,inferred,SAME_TENURE_COHORT
EMP_0266,EMP_1105,0.4,inferred,SAME_TENURE_COHORT
EMP_0266,EMP_0812,0.4,inferred,SAME_TENURE_COHORT
EMP_0287,EMP_0672,0.4,inferred,SAME_TENURE_COHORT
EMP_0287,EMP_1075,0.4,inferred,SAME_TENURE_COHORT
EMP_0287,EMP_0762,0.4,inferred,SAME_TENURE_COHORT
EMP_0297,EMP_0205,0.4,inferred,SAME_TENURE_COHORT
EMP_0297,EMP_0440,0.4,inferred,SAME_TENURE_COHORT
EMP_0297,EMP_0199,0.4,inferred,SAME_TENURE_COHORT
EMP_0299,EMP_0417,0.4,inferred,SAME_TENURE_COHORT
EMP_0299,EMP_1272,0.4,inferred,SAME_TENURE_COHORT
EMP_0299,EMP_0902,0.4,inferred,SAME_TENURE_COHORT
EMP_0302,EMP_0865,0.4,inferred,SAME_TENURE_COHORT
EMP_0302,EMP_0440,0.4,inferred,SAME_TENURE_COHORT
EMP_0302,EMP_1274,0.4,inferred,SAME_TENURE_COHORT
EMP_0328,EMP_0926,0.4,inferred,SAME_TENURE_COHORT
EMP_0328,EMP_0707,0.4,inferred,SAME_TENURE_COHORT
EMP_0334,EMP_0679,0.4,inferred,SAME_TENURE_COHORT
EMP_0334,EMP_0603,0.4,inferred,SAME_TENURE_COHORT
EMP_0334,EMP_0366,0.4,inferred,SAME_TENURE_COHORT
EMP_0348,EMP_0199,0.4,inferred,SAME_TENURE_COHORT
EMP_0348,EMP_0831,0.4,inferred,SAME_TENURE_COHORT
EMP_0348,EMP_0804,0.4,inferred,SAME_TENURE_COHORT
EMP_0349,EMP_0105,0.4,inferred,SAME_TENURE_COHORT
EMP_0349,EMP_1312,0.4,inferred,SAME_TENURE_COHORT
EMP_0349,EMP_0050,0.4,inferred,SAME_TENURE_COHORT
EMP_0353,EMP_0150,0.4,inferred,SAME_TENURE_COHORT
EMP_0353,EMP_0243,0.4,inferred,SAME_TENURE_COHORT
EMP_0353,EMP_1061,0.4,inferred,SAME_TENURE_COHORT
EMP_0357,EMP_0251,0.4,inferred,SAME_TENURE_COHORT
EMP_0357,EMP_1340,0.4,inferred,SAME_TENURE_COHORT
EMP_0357,EMP_1135,0.4,inferred,SAME_TENURE_COHORT
EMP_0359,EMP_0701,0.4,inferred,SAME_TENURE_COHORT
EMP_0359,EMP_0973,0.4,inferred,SAME_TENURE_COHORT
EMP_0359,EMP_0073,0.4,inferred,SAME_TENURE_COHORT
EMP_0364,EMP_0662,0.4,inferred,SAME_TENURE_COHORT
EMP_0364,EMP_0661,0.4,inferred,SAME_TENURE_COHORT
EMP_0364,EMP_0973,0.4,inferred,SAME_TENURE_COHORT
EMP_0366,EMP_0765,0.4,inferred,SAME_TENURE_COHORT
EMP_0366,EMP_0861,0.4,inferred,SAME_TENURE_COHORT
EMP_0366,EMP_0423,0.4,inferred,SAME_TENURE_COHORT
EMP_0371,EMP_0893,0.4,inferred,SAME_TENURE_COHORT
EMP_0371,EMP_0008,0.4,inferred,SAME_TENURE_COHORT
EMP_0371,EMP_1135,0.4,inferred,SAME_TENURE_COHORT
EMP_0373,EMP_1256,0.4,inferred,SAME_TENURE_COHORT
EMP_0373,EMP_0157,0.4,inferred,SAME_TENURE_COHORT
EMP_0373,EMP_1135,0.4,inferred,SAME_TENURE_COHORT
EMP_0382,EMP_0865,0.4,inferred,SAME_TENURE_COHORT
EMP_0382,EMP_1288,0.4,inferred,SAME_TENURE_COHORT
EMP_0382,EMP_0458,0.4,inferred,SAME_TENURE_COHORT
EMP_0386,EMP_1320,0.4,inferred,SAME_TENURE_COHORT
EMP_0386,EMP_1075,0.4,inferred,SAME_TENURE_COHORT
EMP_0386,EMP_0561,0.4,inferred,SAME_TENURE_COHORT
EMP_0390,EMP_0150,0.4,inferred,SAME_TENURE_COHORT
EMP_0390,EMP_0488,0.4,inferred,SAME_TENURE_COHORT
EMP_0390,EMP_0728,0.4,inferred,SAME_TENURE_COHORT
EMP_0392,EMP_0251,0.4,inferred,SAME_TENURE_COHORT
EMP_0392,EMP_0748,0.4,inferred,SAME_TENURE_COHORT
EMP_0392,EMP_0003,0.4,inferred,SAME_TENURE_COHORT
EMP_0417,EMP_1256,0.4,inferred,SAME_TENURE_COHORT
EMP_0417,EMP_0440,0.4,inferred,SAME_TENURE_COHORT
EMP_0423,EMP_0825,0.4,inferred,SAME_TENURE_COHORT
EMP_0423,EMP_1316,0.4,inferred,SAME_TENURE_COHORT
EMP_0423,EMP_0297,0.4,inferred,SAME_TENURE_COHORT
EMP_0425,EMP_0829,0.4,inferred,SAME_TENURE_COHORT
EMP_0425,EMP_0128,0.4,inferred,SAME_TENURE_COHORT
EMP_0425,EMP_1061,0.4,inferred,SAME_TENURE_COHORT
EMP_0432,EMP_0490,0.4,inferred,SAME_TENURE_COHORT
EMP_0432,EMP_1070,0.4,inferred,SAME_TENURE_COHORT
EMP_0432,EMP_0829,0.4,inferred,SAME_TENURE_COHORT
EMP_0440,EMP_1017,0.4,inferred,SAME_TENURE_COHORT
EMP_0440,EMP_0348,0.4,inferred,SAME_TENURE_COHORT
EMP_0440,EMP_0243,0.4,inferred,SAME_TENURE_COHORT
EMP_0458,EMP_0629,0.4,inferred,SAME_TENURE_COHORT
EMP_0458,EMP_1316,0.4,inferred,SAME_TENURE_COHORT
EMP_0458,EMP_0259,0.4,inferred,SAME_TENURE_COHORT
EMP_0459,EMP_0867,0.4,inferred,SAME_TENURE_COHORT
EMP_0459,EMP_1333,0.4,inferred,SAME_TENURE_COHORT
EMP_0459,EMP_0861,0.4,inferred,SAME_TENURE_COHORT
EMP_0461,EMP_0003,0.4,inferred,SAME_TENURE_COHORT
EMP_0461,EMP_0981,0.4,inferred,SAME_TENURE_COHORT
EMP_0461,EMP_0523,0.4,inferred,SAME_TENURE_COHORT
EMP_0464,EMP_0802,0.4,inferred,SAME_TENURE_COHORT
EMP_0464,EMP_0024,0.4,inferred,SAME_TENURE_COHORT
EMP_0464,EMP_0150,0.4,inferred,SAME_TENURE_COHORT
EMP_0472,EMP_0603,0.4,inferred,SAME_TENURE_COHORT
EMP_0472,EMP_1416,0.4,inferred,SAME_TENURE_COHORT
EMP_0472,EMP_1375,0.4,inferred,SAME_TENURE_COHORT
EMP_0477,EMP_0502,0.4,inferred,SAME_TENURE_COHORT
EMP_0477,EMP_0390,0.4,inferred,SAME_TENURE_COHORT
EMP_0477,EMP_0068,0.4,inferred,SAME_TENURE_COHORT
EMP_0481,EMP_0390,0.4,inferred,SAME_TENURE_COHORT
EMP_0481,EMP_0907,0.4,inferred,SAME_TENURE_COHORT
EMP_0481,EMP_0087,0.4,inferred,SAME_TENURE_COHORT
EMP_0488,EMP_0102,0.4,inferred,SAME_TENURE_COHORT
EMP_0488,EMP_1262,0.4,inferred,SAME_TENURE_COHORT
EMP_0488,EMP_0801,0.4,inferred,SAME_TENURE_COHORT
EMP_0490,EMP_1380,0.4,inferred,SAME_TENURE_COHORT
EMP_0490,EMP_0075,0.4,inferred,SAME_TENURE_COHORT
EMP_0490,EMP_1313,0.4,inferred,SAME_TENURE_COHORT
EMP_0491,EMP_0863,0.4,inferred,SAME_TENURE_COHORT
EMP_0491,EMP_1320,0.4,inferred,SAME_TENURE_COHORT
EMP_0491,EMP_0172,0.4,inferred,SAME_TENURE_COHORT
EMP_0502,EMP_0172,0.4,inferred,SAME_TENURE_COHORT
EMP_0502,EMP_1111,0.4,inferred,SAME_TENURE_COHORT
EMP_0502,EMP_0778,0.4,inferred,SAME_TENURE_COHORT
EMP_0505,EMP_0888,0.4,inferred,SAME_TENURE_COHORT
EMP_0505,EMP_0265,0.4,inferred,SAME_TENURE_COHORT
EMP_0505,EMP_0440,0.4,inferred,SAME_TENURE_COHORT
EMP_0514,EMP_0861,0.4,inferred,SAME_TENURE_COHORT
EMP_0514,EMP_1017,0.4,inferred,SAME_TENURE_COHORT
EMP_0514,EMP_0701,0.4,inferred,SAME_TENURE_COHORT
EMP_0516,EMP_0359,0.4,inferred,SAME_TENURE_COHORT
EMP_0516,EMP_0867,0.4,inferred,SAME_TENURE_COHORT
EMP_0516,EMP_1312,0.4,inferred,SAME_TENURE_COHORT
EMP_0523,EMP_1259,0.4,inferred,SAME_TENURE_COHORT
EMP_0523,EMP_1154,0.4,inferred,SAME_TENURE_COHORT
EMP_0523,EMP_0349,0.4,inferred,SAME_TENURE_COHORT
EMP_0543,EMP_1235,0.4,inferred,SAME_TENURE_COHORT
EMP_0543,EMP_0505,0.4,inferred,SAME_TENURE_COHORT
EMP_0543,EMP_0679,0.4,inferred,SAME_TENURE_COHORT
EMP_0547,EMP_1122,0.4,inferred,SAME_TENURE_COHORT
EMP_0547,EMP_1098,0.4,inferred,SAME_TENURE_COHORT
EMP_0547,EMP_0629,0.4,inferred,SAME_TENURE_COHORT
EMP_0558,EMP_0732,0.4,inferred,SAME_TENURE_COHORT
EMP_0558,EMP_0846,0.4,inferred,SAME_TENURE_COHORT
EMP_0558,EMP_0745,0.4,inferred,SAME_TENURE_COHORT
EMP_0560,EMP_0158,0.4,inferred,SAME_TENURE_COHORT
EMP_0560,EMP_0417,0.4,inferred,SAME_TENURE_COHORT
EMP_0560,EMP_0371,0.4,inferred,SAME_TENURE_COHORT
EMP_0561,EMP_0073,0.4,inferred,SAME_TENURE_COHORT
EMP_0561,EMP_0560,0.4,inferred,SAME_TENURE_COHORT
EMP_0561,EMP_0031,0.4,inferred,SAME_TENURE_COHORT
EMP_0586,EMP_0937,0.4,inferred,SAME_TENURE_COHORT
EMP_0586,EMP_0893,0.4,inferred,SAME_TENURE_COHORT
EMP_0586,EMP_0373,0.4,inferred,SAME_TENURE_COHORT
EMP_0587,EMP_0937,0.4,inferred,SAME_TENURE_COHORT
EMP_0587,EMP_0366,0.4,inferred,SAME_TENURE_COHORT
EMP_0587,EMP_0007,0.4,inferred,SAME_TENURE_COHORT
EMP_0590,EMP_0078,0.4,inferred,SAME_TENURE_COHORT
EMP_0590,EMP_1230,0.4,inferred,SAME_TENURE_COHORT
EMP_0590,EMP_1062,0.4,inferred,SAME_TENURE_COHORT
EMP_0602,EMP_0070,0.4,inferred,SAME_TENURE_COHORT
EMP_0602,EMP_0373,0.4,inferred,SAME_TENURE_COHORT
EMP_0602,EMP_0075,0.4,inferred,SAME_TENURE_COHORT
EMP_0603,EMP_0041,0.4,inferred,SAME_TENURE_COHORT
EMP_0603,EMP_0547,0.4,inferred,SAME_TENURE_COHORT
EMP_0603,EMP_0078,0.4,inferred,SAME_TENURE_COHORT
EMP_0604,EMP_0843,0.4,inferred,SAME_TENURE_COHORT
EMP_0604,EMP_0386,0.4,inferred,SAME_TENURE_COHORT
EMP_0604,EMP_0464,0.4,inferred,SAME_TENURE_COHORT
EMP_0616,EMP_1122,0.4,inferred,SAME_TENURE_COHORT
EMP_0616,EMP_0801,0.4,inferred,SAME_TENURE_COHORT
EMP_0616,EMP_0359,0.4,inferred,SAME_TENURE_COHORT
EMP_0629,EMP_0867,0.4,inferred,SAME_TENURE_COHORT
EMP_0629,EMP_0178,0.4,inferred,SAME_TENURE_COHORT
EMP_0629,EMP_1258,0.4,inferred,SAME_TENURE_COHORT
EMP_0657,EMP_0910,0.4,inferred,SAME_TENURE_COHORT
EMP_0657,EMP_0911,0.4,inferred,SAME_TENURE_COHORT
EMP_0657,EMP_0778,0.4,inferred,SAME_TENURE_COHORT
EMP_0661,EMP_0392,0.4,inferred,SAME_TENURE_COHORT
EMP_0661,EMP_1338,0.4,inferred,SAME_TENURE_COHORT
EMP_0661,EMP_0778,0.4,inferred,SAME_TENURE_COHORT
EMP_0662,EMP_1375,0.4,inferred,SAME_TENURE_COHORT
EMP_0662,EMP_0685,0.4,inferred,SAME_TENURE_COHORT
EMP_0662,EMP_0328,0.4,inferred,SAME_TENURE_COHORT
EMP_0664,EMP_0110,0.4,inferred,SAME_TENURE_COHORT
EMP_0664,EMP_1111,0.4,inferred,SAME_TENURE_COHORT
EMP_0671,EMP_0712,0.4,inferred,SAME_TENURE_COHORT
EMP_0671,EMP_0590,0.4,inferred,SAME_TENURE_COHORT
EMP_0671,EMP_0701,0.4,inferred,SAME_TENURE_COHORT
EMP_0672,EMP_0689,0.4,inferred,SAME_TENURE_COHORT
EMP_0672,EMP_0765,0.4,inferred,SAME_TENURE_COHORT
EMP_0672,EMP_1259,0.4,inferred,SAME_TENURE_COHORT
EMP_0679,EMP_0051,0.4,inferred,SAME_TENURE_COHORT
EMP_0679,EMP_1127,0.4,inferred,SAME_TENURE_COHORT
EMP_0679,EMP_1105,0.4,inferred,SAME_TENURE_COHORT
EMP_0684,EMP_1089,0.4,inferred,SAME_TENURE_COHORT
EMP_0684,EMP_0115,0.4,inferred,SAME_TENURE_COHORT
EMP_0684,EMP_0070,0.4,inferred,SAME_TENURE_COHORT
EMP_0685,EMP_0684,0.4,inferred,SAME_TENURE_COHORT
EMP_0685,EMP_1259,0.4,inferred,SAME_TENURE_COHORT
EMP_0685,EMP_0560,0.4,inferred,SAME_TENURE_COHORT
EMP_0689,EMP_1366,0.4,inferred,SAME_TENURE_COHORT
EMP_0689,EMP_0128,0.4,inferred,SAME_TENURE_COHORT
EMP_0689,EMP_0417,0.4,inferred,SAME_TENURE_COHORT
EMP_0690,EMP_0334,0.4,inferred,SAME_TENURE_COHORT
EMP_0690,EMP_0328,0.4,inferred,SAME_TENURE_COHORT
EMP_0690,EMP_0865,0.4,inferred,SAME_TENURE_COHORT
EMP_0692,EMP_0743,0.4,inferred,SAME_TENURE_COHORT
EMP_0692,EMP_0199,0.4,inferred,SAME_TENURE_COHORT
EMP_0692,EMP_0701,0.4,inferred,SAME_TENURE_COHORT
EMP_0701,EMP_0299,0.4,inferred,SAME_TENURE_COHORT
EMP_0701,EMP_0464,0.4,inferred,SAME_TENURE_COHORT
EMP_0701,EMP_0764,0.4,inferred,SAME_TENURE_COHORT
EMP_0707,EMP_0417,0.4,inferred,SAME_TENURE_COHORT
EMP_0707,EMP_0083,0.4,inferred,SAME_TENURE_COHORT
EMP_0707,EMP_0742,0.4,inferred,SAME_TENURE_COHORT
EMP_0712,EMP_1375,0.4,inferred,SAME_TENURE_COHORT
EMP_0712,EMP_0888,0.4,inferred,SAME_TENURE_COHORT
EMP_0712,EMP_0115,0.4,inferred,SAME_TENURE_COHORT
EMP_0728,EMP_0050,0.4,inferred,SAME_TENURE_COHORT
EMP_0728,EMP_1098,0.4,inferred,SAME_TENURE_COHORT
EMP_0728,EMP_0867,0.4,inferred,SAME_TENURE_COHORT
EMP_0732,EMP_1439,0.4,inferred,SAME_TENURE_COHORT
EMP_0732,EMP_0018,0.4,inferred,SAME_TENURE_COHORT
EMP_0732,EMP_0105,0.4,inferred,SAME_TENURE_COHORT
EMP_0742,EMP_1288,0.4,inferred,SAME_TENURE_COHORT
EMP_0742,EMP_0386,0.4,inferred,SAME_TENURE_COHORT
EMP_0742,EMP_0265,0.4,inferred,SAME_TENURE_COHORT
EMP_0743,EMP_0685,0.4,inferred,SAME_TENURE_COHORT
EMP_0743,EMP_0801,0.4,inferred,SAME_TENURE_COHORT
EMP_0743,EMP_0798,0.4,inferred,SAME_TENURE_COHORT
EMP_0745,EMP_0359,0.4,inferred,SAME_TENURE_COHORT
EMP_0745,EMP_0679,0.4,inferred,SAME_TENURE_COHORT
EMP_0745,EMP_0070,0.4,inferred,SAME_TENURE_COHORT
EMP_0748,EMP_0265,0.4,inferred,SAME_TENURE_COHORT
EMP_0748,EMP_0661,0.4,inferred,SAME_TENURE_COHORT
EMP_0748,EMP_0003,0.4,inferred,SAME_TENURE_COHORT
EMP_0762,EMP_0664,0.4,inferred,SAME_TENURE_COHORT
EMP_0762,EMP_0440,0.4,inferred,SAME_TENURE_COHORT
EMP_0762,EMP_1338,0.4,inferred,SAME_TENURE_COHORT
EMP_0764,EMP_1338,0.4,inferred,SAME_TENURE_COHORT
EMP_0764,EMP_0748,0.4,inferred,SAME_TENURE_COHORT
EMP_0764,EMP_0477,0.4,inferred,SAME_TENURE_COHORT
EMP_0765,EMP_0701,0.4,inferred,SAME_TENURE_COHORT
EMP_0765,EMP_1206,0.4,inferred,SAME_TENURE_COHORT
EMP_0765,EMP_1262,0.4,inferred,SAME_TENURE_COHORT
EMP_0776,EMP_1338,0.4,inferred,SAME_TENURE_COHORT
EMP_0776,EMP_0900,0.4,inferred,SAME_TENURE_COHORT
EMP_0776,EMP_1116,0.4,inferred,SAME_TENURE_COHORT
EMP_0778,EMP_1238,0.4,inferred,SAME_TENURE_COHORT
EMP_0778,EMP_0801,0.4,inferred,SAME_TENURE_COHORT
EMP_0778,EMP_0243,0.4,inferred,SAME_TENURE_COHORT
EMP_0796,EMP_0328,0.4,inferred,SAME_TENURE_COHORT
EMP_0796,EMP_0488,0.4,inferred,SAME_TENURE_COHORT
EMP_0796,EMP_0364,0.4,inferred,SAME_TENURE_COHORT
EMP_0798,EMP_0068,0.4,inferred,SAME_TENURE_COHORT
EMP_0798,EMP_0912,0.4,inferred,SAME_TENURE_COHORT
EMP_0798,EMP_1263,0.4,inferred,SAME_TENURE_COHORT
EMP_0801,EMP_0867,0.4,inferred,SAME_TENURE_COHORT
EMP_0801,EMP_0070,0.4,inferred,SAME_TENURE_COHORT
EMP_0801,EMP_1274,0.4,inferred,SAME_TENURE_COHORT
EMP_0802,EMP_0514,0.4,inferred,SAME_TENURE_COHORT
EMP_0802,EMP_0068,0.4,inferred,SAME_TENURE_COHORT
EMP_0802,EMP_0050,0.4,inferred,SAME_TENURE_COHORT
EMP_0804,EMP_0926,0.4,inferred,SAME_TENURE_COHORT
EMP_0804,EMP_0796,0.4,inferred,SAME_TENURE_COHORT
EMP_0804,EMP_0825,0.4,inferred,SAME_TENURE_COHORT
EMP_0812,EMP_0861,0.4,inferred,SAME_TENURE_COHORT
EMP_0812,EMP_0251,0.4,inferred,SAME_TENURE_COHORT
EMP_0812,EMP_0068,0.4,inferred,SAME_TENURE_COHORT
EMP_0825,EMP_0831,0.4,inferred,SAME_TENURE_COHORT
EMP_0825,EMP_0087,0.4,inferred,SAME_TENURE_COHORT
EMP_0825,EMP_0302,0.4,inferred,SAME_TENURE_COHORT
EMP_0829,EMP_0075,0.4,inferred,SAME_TENURE_COHORT
EMP_0829,EMP_0973,0.4,inferred,SAME_TENURE_COHORT
EMP_0831,EMP_1127,0.4,inferred,SAME_TENURE_COHORT
